"acousticness","artists","danceability","duration_ms","energy","explicit","id","instrumentalness","key","liveness","loudness","mode","name","popularity","release_date","speechiness","tempo","valence","year"
0.0642,"['Cardi B', 'Bruno Mars']",0.747,200890,0.57,1,"0PG9fbaaHFHfre2gUVo7AN",0,1,0.0832,-6.711,1,"Please Me",76,"2019-02-15",0.081,133.992,0.65,2019
0.148,"['Mahalia', 'Ella Mai']",0.734,206947,0.511,0,"2B7UWqNqKgPVGQQ6FXn2PP",0,0,0.29,-4.905,0,"What You Did (feat. Ella Mai)",74,"2019-09-06",0.0592,124.995,0.727,2019
0.00881,"['Tyler, The Creator']",0.826,212013,0.579,1,"4f8Mh5wuWHOsfXtzjrJB3t",0,8,0.129,-8.241,0,"I THINK",74,"2019-05-17",0.0801,121.075,0.431,2019
0.0345,"['Matt Stell']",0.563,192587,0.722,0,"0ifYeH4gNXEyba41xr3I1w",0,6,0.0795,-3.972,1,"Everywhere But On",70,"2019-10-25",0.0279,149.903,0.309,2019
0.342,"['Lil Nas X']",0.703,114893,0.594,0,"1000nHvUdawXuUHgBod4Wv",0,5,0.123,-6.146,0,"Panini",75,"2019-09-13",0.0752,153.848,0.475,2019
0.427,"['Summer Walker', 'Jhen¨¦ Aiko']",0.679,179973,0.443,1,"7EkiMl81fUHVwpItgtzI4r",0,10,0.106,-8.528,0,"I'll Kill You (feat. Jhen¨¦ Aiko)",72,"2019-10-04",0.153,104.049,0.363,2019
0.0607,"['Chris Brown', 'Gunna']",0.62,232733,0.613,1,"1GIYmwtBbPSHrqcSaukZck",0,0,0.117,-5.83,1,"Heat (feat. Gunna)",73,"2019-06-28",0.0795,82.43,0.483,2019
0.016,"['Lady A']",0.576,206598,0.724,0,"0qkdE1C0ufnUISKwhg8Wh6",0,0,0.107,-5.147,1,"What If I Never Get Over You",71,"2019-11-15",0.0274,93.029,0.34,2019
0.000532,"['Harry Styles']",0.535,362653,0.521,0,"6SQLk9HSNketfgs2AyIiMs",0.371,0,0.19,-5.942,1,"She",75,"2019-12-13",0.0272,140.026,0.457,2019
0.0668,"[""Why Don't We""]",0.693,179930,0.604,0,"448hSkxDU1sUQQauBWZVcC",0,11,0.114,-5.279,1,"Big Plans",69,"2019-01-17",0.0427,75.014,0.651,2019
0.0957,"['Luh Kel']",0.803,123400,0.569,1,"2enuUNOuQe22b6LB31bimX",0,1,0.0976,-6.366,1,"Pull Up",74,"2019-11-15",0.0705,95.009,0.26,2019
0.192,"['Jake Owen']",0.634,186867,0.808,1,"5g0XcG0apQTlO3X8r38vGf",0,3,0.0898,-4.12,1,"Down To The Honkytonk",71,"2019-03-29",0.0517,82.016,0.937,2019
0.228,"['Offset', 'Cardi B']",0.919,205803,0.622,1,"59ywHNwwchG4nZJMLyxSzd",4.24e-06,1,0.122,-7.384,1,"Clout (feat. Cardi B)",75,"2019-02-22",0.0997,140.022,0.424,2019
0.118,"['The Head and the Heart']",0.642,196055,0.52,0,"5CalS8Gn69OOrR9aiw0ZO9",0.000512,9,0.552,-7.886,1,"Honeybee",71,"2019-05-17",0.0387,136.014,0.488,2019
0.613,"['Kristen Bell', 'Idina Menzel', 'Josh Gad', 'Jonathan Groff', 'Cast of Frozen 2']",0.566,209965,0.543,0,"4Xbotg4PCLJw9cDx2dtZLK",0,5,0.106,-4.485,1,"Some Things Never Change",74,"2019-11-15",0.0314,89.937,0.299,2019
0.00258,"['Riley Green']",0.616,194427,0.877,0,"7grWGhX8SHNmyGOkMNVMCt",2.56e-06,1,0.114,-4.223,1,"There Was This Girl",70,"2019-09-20",0.0347,127.981,0.94,2019
0.0501,"['Khalid', 'Disclosure']",0.9,197487,0.4,0,"0rTV5WefWd1J3OwIheTzxM",0,0,0.0876,-8.443,1,"Talk",76,"2019-02-07",0.124,136.001,0.338,2019
0.408,"['Tyler Childers']",0.585,218280,0.55,0,"0fCwTrRNfoNk962ati8n2K",3.97e-05,11,0.115,-7.342,1,"All Your'n",69,"2019-08-02",0.0255,78.176,0.839,2019
0.471,"['Labrinth']",0.314,153294,0.63,0,"6N22FZs2ZhPBYi3b9XPajV",0.266,5,0.205,-5.963,1,"Still Don't Know My Name",75,"2019-10-04",0.116,88.244,0.312,2019
0.698,"['Billie Eilish']",0.735,173202,0.235,0,"6X29iaaazwho3ab7GNue5r",0.00604,3,0.107,-13.239,1,"8",77,"2019-03-29",0.315,62.446,0.462,2019
0.00459,"['Ashnikko', 'Yung Baby Tate']",0.772,167317,0.637,1,"6qNB2ChCVPepl5ZjVJJTUW",0,2,0.0778,-6.881,1,"STUPID (feat. Yung Baby Tate)",74,"2019-07-12",0.114,149.906,0.54,2019
0.019,"['Doja Cat', 'Rico Nasty']",0.822,211013,0.654,1,"1uNePI826aqh9uC9pgbeHU",0,0,0.233,-4.623,1,"Tia Tamera (feat. Rico Nasty)",73,"2019-03-01",0.132,119.884,0.421,2019
0.489,"['FLETCHER']",0.613,183428,0.579,1,"1Pj5oOFzLYELyyeh1IYRK0",0,5,0.126,-6.484,1,"Undrunk",72,"2019-08-16",0.0833,91.863,0.551,2019
0.00873,"['Jonas Brothers']",0.683,167107,0.598,0,"7yfi8B8opXjnRh4VZnOkz9",0,0,0.156,-5.487,1,"Cool",74,"2019-06-07",0.0423,78.969,0.62,2019
0.512,"['Cuco', 'Jean Carter']",0.826,201264,0.677,1,"3kEsMLO3qUUwiXeCndsMIb",0,4,0.115,-5.401,1,"Bossa No S¨¦ (feat. Jean Carter)",73,"2019-07-26",0.0461,134.118,0.433,2019
0.0342,"['DaBaby']",0.862,172800,0.685,1,"77KMttn3Lic7ZQKDlPqp8v",0,0,0.204,-7.699,0,"INTRO",71,"2019-09-27",0.242,100.024,0.672,2019
0.161,"['Big Sean']",0.635,213733,0.677,1,"7IP0lO9tHfNwBWZ9X6TJ84",0,10,0.154,-5.548,1,"Single Again",72,"2019-07-26",0.0909,94.95,0.253,2019
0.0275,"['J Balvin', 'Bad Bunny']",0.639,222347,0.791,0,"25ZAibhr3bdlMCLmubZDVt",0,10,0.362,-4.443,0,"QUE PRETENDES",80,"2019-06-28",0.253,92.603,0.939,2019
0.433,"['Taylor Swift', 'Shawn Mendes']",0.448,221307,0.603,0,"3i9UVldZOE0aD0JnyfAZZ0",0,7,0.0862,-7.176,1,"Lover (Remix) [feat. Shawn Mendes]",77,"2019-11-13",0.064,205.272,0.422,2019
0.853,"['Noah Cyrus', 'Leon Bridges']",0.708,152280,0.211,0,"3V0nnQhqvbE3JmiDdnzQFQ",0,9,0.131,-9.603,0,"July (feat. Leon Bridges)",74,"2019-11-08",0.0424,72.5,0.362,2019
0.979,"['Clairo']",0.509,175961,0.0167,0,"3zksbXteOCeSusJ5Xltr3t",2.72e-05,9,0.387,-24.639,1,"Bubble Gum",73,"2019-02-22",0.115,207.97,0.229,2019
0.328,"['Harry Styles']",0.603,189787,0.621,0,"5IhzJOXNE7ki0IIJbZbnGq",3.49e-05,2,0.119,-7.14,1,"Canyon Moon",74,"2019-12-13",0.0267,94.022,0.7,2019
0.111,"['Ingrid Andress']",0.413,214160,0.428,0,"0LcspVKJxhEQQSvVMiTPWz",0,0,0.114,-7.414,1,"More Hearts Than Mine",70,"2019-04-05",0.0296,79.985,0.391,2019
0.253,"['Don Toliver', 'Quavo', 'Offset']",0.75,157133,0.789,1,"7LGWmZaoS7jZJ5tEi9EcDi",0,2,0.129,-4.578,1,"HAD ENOUGH (feat. Quavo & Offset)",73,"2019-12-27",0.108,147.957,0.673,2019
0.0363,"['Kameron Marlowe']",0.529,230842,0.848,0,"3f3VeiJIaWOZcmkJpTqxyj",0,8,0.172,-3.833,1,"Giving You Up",70,"2019-06-14",0.0427,143.954,0.75,2019
0.0713,"['JAWNY']",0.743,135521,0.683,0,"0rzWENXdfcLTgyt5DByGTy",0,5,0.15,-4.606,0,"Honeypie",75,"2019-04-25",0.201,115.033,0.926,2019
0.217,"['Maluma']",0.777,175733,0.712,0,"7KbF6AdprOXEEHlsq11Z6d",0,10,0.091,-4.84,1,"11 PM",81,"2019-05-17",0.277,95.692,0.68,2019
0.926,"['Evan Rachel Wood']",0.228,125439,0.204,0,"61HVbcNeRACZpyvHrc3AnD",1.1e-05,5,0.092,-12.319,1,"All Is Found",74,"2019-11-15",0.0387,83.372,0.195,2019
0.396,"['Jake Owen']",0.51,192653,0.838,0,"31JID2STTlLuFqXFWHyM8e",0,6,0.195,-2.702,1,"Homemade",70,"2019-03-29",0.0469,145.922,0.574,2019
0.0579,"['Trippie Redd', 'DaBaby']",0.802,172196,0.82,1,"6YfTl5YupXOQBKiJJLrxcw",0,10,0.149,-5.969,0,"Death (feat. DaBaby)",71,"2019-11-12",0.146,164.005,0.613,2019
0.11,"['Daddy Yankee', 'Snow']",0.737,193227,0.86,0,"5w9c2J52mkdntKOmRLeM2m",1.94e-06,8,0.0574,-2.652,0,"Con Calma",83,"2019-01-24",0.0593,93.989,0.656,2019
0.324,"['PnB Rock', 'Lil Skies']",0.702,151054,0.775,1,"7cWh3ScxjhvasLI0CBRoZk",0,1,0.114,-3.462,1,"I Like Girls (feat. Lil Skies)",71,"2019-05-02",0.248,178.199,0.784,2019
0.00192,"['Rich The Kid']",0.942,177864,0.382,1,"3KLo7ByvjCNyBrfz5DZ2mO",0,10,0.092,-8.099,1,"Splashin",72,"2019-03-22",0.564,100.017,0.379,2019
0.862,"['Bruce Brus']",0,168000,0.000431,0,"3AFEx7f9qxc6U59s27Tp1V",0.977,0,0.162,-14.105,0,"White Noise Crashing Waves",76,"2019-08-09",0,0,0,2019
0.7,"['Summer Walker']",0.759,143667,0.413,1,"4hWgC5BV5M7EtTleKVXNxw",0,11,0.14,-7.282,0,"Playing Games",73,"2019-10-04",0.0494,115.893,0.403,2019
0.133,"['Tyga']",0.816,131607,0.63,1,"6LcauUZjF1eXQrgqMUecHX",0,2,0.0692,-5.568,1,"Ayy Macarena",82,"2019-11-13",0.226,96.493,0.715,2019
0.0663,"['Rod Wave']",0.872,121522,0.434,1,"0by8c0tvXiwBHKkCpsvLNt",0,1,0.096,-11.737,1,"Green Light",69,"2019-11-01",0.733,82.974,0.292,2019
0.32,"['BLACKPINK']",0.738,189052,0.861,0,"18PergoIrGmRyeYxnaXJN2",0.00175,2,0.325,-4.141,1,"Kill This Love",78,"2019-04-05",0.237,131.974,0.58,2019
0.15,"['Lil Peep', 'ILOVEMAKONNEN', 'Fall Out Boy']",0.741,233613,0.845,1,"2v5JTeM6hSmi5wWy7jiwrI",0,5,0.174,-3.568,0,"I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)",75,"2019-01-31",0.0381,129.939,0.926,2019
0.161,"['Madison Beer']",0.65,179577,0.594,0,"0L1IszgjzIZRBENyHJTQms",0,7,0.133,-6.374,0,"Dear Society",76,"2019-05-17",0.0492,145.944,0.416,2019
0.183,"['Dean Lewis']",0.518,240013,0.729,0,"6w8pFOKn42O418qwcQElZ3",0,11,0.0643,-7.193,0,"Waves",78,"2019-03-22",0.0452,156.879,0.343,2019
0.289,"['Bryce Vine']",0.726,157147,0.512,0,"7taeV6Kz3xIgjx5QR0eG8p",0,11,0.234,-4.667,1,"La La Land",68,"2019-07-26",0.0361,97.965,0.52,2019
0.557,"['Carin Leon']",0.723,155803,0.48,0,"2QwMXe5zbqymDZGYsMDVqZ",0,11,0.0705,-4.1,0,"Me La Avente",78,"2019-08-01",0.0326,144.533,0.909,2019
0.237,"['Tee Grizzley', 'A Boogie Wit da Hoodie', 'YNW Melly']",0.779,332195,0.705,1,"2HsSzwrvvgiYSCdsYLiJWB",0,8,0.0899,-6.383,0,"Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly)",70,"2019-06-07",0.051,122.996,0.451,2019
0.304,"['A$AP Rocky']",0.897,187105,0.743,1,"643PW82aBMUa1FiWi5VQY7",4.44e-05,10,0.137,-5.446,0,"Babushka Boi",74,"2019-08-28",0.222,134.979,0.905,2019
0.197,"['24kGoldn']",0.745,179133,0.718,1,"0c7K73roy6RW4ebDkf4yGh",0,9,0.134,-4.853,0,"VALENTINO",74,"2019-01-25",0.183,151.097,0.539,2019
0.278,"['DJ Snake', 'J Balvin', 'Tyga']",0.694,185195,0.758,0,"6osaMSJh9NguagEDQcZaKx",1.34e-06,11,0.102,-2.986,1,"Loco Contigo (feat. J. Balvin & Tyga)",83,"2019-07-25",0.218,192.091,0.371,2019
0.0861,"['Tyler, The Creator']",0.596,127921,0.575,1,"3jHdKaLCkuNEkWcLVmQPCX",0.000153,11,0.334,-8.325,0,"BEST INTEREST",75,"2020-01-25",0.0514,98.265,0.34,2020
0.0456,"['The Weeknd']",0.404,355960,0.524,1,"1sOW4PuG5X3Ie3EXUhAopJ",0.00316,5,0.199,-8.996,0,"Escape From LA",76,"2020-03-20",0.0593,145.74,0.168,2020
0.42,"['Sean Stemaly']",0.525,183920,0.84,0,"0kSUH6KBoUrHWL93j1Lx3h",1.67e-05,1,0.361,-4.21,0,"Come Back To Bed",72,"2020-02-28",0.037,136.037,0.806,2020
0.0484,"['Kenny Chesney']",0.509,171493,0.814,0,"7qRVyZDt1Caftkk8CQlKtk",0,9,0.12,-3.576,1,"Here And Now",71,"2020-05-01",0.0532,148.034,0.712,2020
0.0363,"['Bad Bunny']",0.886,192024,0.672,1,"2n7ohqg1s68ToAHh4u9mcW",8.78e-06,1,0.101,-4.394,1,"Vete",80,"2020-02-28",0.188,91.976,0.526,2020
0.115,"['IU', 'SUGA']",0.676,167573,0.869,0,"0pYacDCZuRhcrwGUA5nTBe",0,1,0.132,-1.573,1,"eight(Prod.&Feat. SUGA of BTS)",84,"2020-05-06",0.0423,120.029,0.594,2020
0.482,"['Drake']",0.473,222929,0.824,1,"3IvMYBE7A3c7to1aEcfFJk",0,7,0.605,-3.68,0,"Deep Pockets",74,"2020-05-01",0.163,77.888,0.374,2020
0.0506,"['Stunna 4 Vegas', 'Offset']",0.899,188107,0.735,1,"3faAAUxohrxqYhPlneZ3XV",0,4,0.15,-7.719,1,"UP THE SMOKE (with Offset)",74,"2020-01-17",0.4,143.001,0.884,2020
0.157,"['Run The Jewels', 'Greg Nice', 'DJ Premier']",0.686,183827,0.824,1,"5taqLrLouA4vCjM7ZQpEtW",0,11,0.242,-5.413,1,"ooh la la (feat. Greg Nice & DJ Premier)",72,"2020-06-03",0.34,170.079,0.405,2020
0.215,"['Lil Yachty']",0.664,239871,0.483,1,"44IdNvMSJpOWWTqcExPXef",0,9,0.193,-8.839,0,"Split/Whole Time",74,"2020-05-26",0.436,145.053,0.37,2020
0.0146,"['Kane Brown']",0.517,208978,0.724,0,"431M98gFekRc9HdNfgWc7N",0,11,0.151,-5.953,1,"Worldwide Beautiful",69,"2020-06-04",0.0443,143.937,0.57,2020
0.158,"['Adam Doleac']",0.555,195253,0.536,0,"4eRclKjJzvw0xWG8XwstCT",0,7,0.182,-7.681,1,"Neon Fools",71,"2020-04-17",0.0709,169.638,0.465,2020
0.172,"['Run The Jewels']",0.595,146573,0.878,1,"1EjzcBTVLV7ATtdsQwyV31",0,10,0.303,-5.63,0,"yankee and the brave (ep. 4)",72,"2020-06-03",0.423,82.007,0.746,2020
0.0119,"['Thomas Rhett', 'Kane Brown', 'Ava Max']",0.548,164683,0.721,0,"4ejNoyrhgjrioqJbgTNPu3",0,8,0.216,-4.466,1,"On Me (feat. Ava Max) - From 'SCOOB!' The Album",72,"2020-05-06",0.0472,177.918,0.594,2020
0.0802,"['Polo G']",0.622,174968,0.679,1,"3TciLI5wo7RddPtAFhiU9V",0,10,0.112,-6.183,0,"Don't Believe The Hype",73,"2020-05-15",0.29,160.059,0.418,2020
0.0471,"['Lil Baby']",0.849,137826,0.64,1,"1RrQK0BIyxZaOooNDVSEaZ",0,5,0.321,-5.15,1,"Social Distancing",73,"2020-05-01",0.196,126.005,0.36,2020
0.0531,"['Ozuna']",0.728,217547,0.806,0,"3gD4J3RUHy4OUuZ3qAiaiG",0.000301,6,0.153,-3.766,1,"Caramelo",75,"2020-06-11",0.0623,168.084,0.698,2020
0.16,"['Dustin Lynch']",0.711,189533,0.696,0,"3NgcaTIgVh77DdwAInp996",0,7,0.17,-5.05,1,"Good Girl",72,"2020-01-17",0.0869,80.512,0.694,2020
0.0236,"['Lady Gaga']",0.668,215480,0.826,0,"62hTXlVQacy3pjBW4ntRPl",1.07e-05,9,0.474,-4.466,1,"1000 Doves",79,"2020-05-29",0.0383,122.973,0.388,2020
0.43,"['Tones And I']",0.672,200742,0.464,0,"3FHLkTWV2QvC8J0YhX4muT",0,6,0.284,-5.624,0,"Never Seen The Rain",81,"2020-02-21",0.037,92.069,0.271,2020
0.135,"['A Boogie Wit da Hoodie']",0.698,176959,0.572,1,"3calQ6T24KiVOWlRKr7rfl",0,2,0.154,-7.735,1,"Bleed",0,"2020-06-16",0.198,71.446,0.391,2020
0.00341,"['Moneybagg Yo', 'Lil Baby']",0.874,164754,0.847,1,"7qeWNGBqqagdwf4KnjRzGZ",0,2,0.29,-3.574,1,"U Played (feat. Lil Baby)",72,"2020-01-10",0.233,134.965,0.881,2020
0.381,"['Florida Georgia Line']",0.547,186667,0.511,0,"24uZaMwLQ0G8ZQfTt7f64B",0,8,0.15,-5.264,1,"Second Guessing - From Songland",71,"2020-05-22",0.0275,137.87,0.256,2020
0.433,"['Madison Beer']",0.658,141949,0.698,1,"1GVF9369j7InydwGztCDIZ",0,11,0.174,-5.95,0,"Good In Goodbye",78,"2020-01-31",0.177,139.054,0.457,2020
0.383,"['Kehlani']",0.717,134853,0.597,1,"24QjawKdGJmsAIVe3EhzGH",0,10,0.14,-4.465,1,"F&MU",74,"2020-05-08",0.0838,77.048,0.44,2020
0.144,"['Lauv']",0.702,252337,0.508,1,"1eyek0KJEh2v5HQ9uQSybb",0,8,0.108,-7.105,1,"Modern Loneliness",78,"2020-03-06",0.035,82.008,0.143,2020
0.18,"['Jack Harlow', 'jetsonmade']",0.899,125302,0.691,1,"2aWVaW1p2kUc5yuKwBmRJi",0.000451,0,0.135,-7.554,1,"I WANNA SEE SOME ASS (feat. jetsonmade)",74,"2020-03-13",0.0497,107.951,0.865,2020
0.235,"['OneRepublic']",0.626,144530,0.726,0,"2K0r5GD5zYlEMx2M7ZMcqG",0,5,0.304,-5.015,1,"Better Days",79,"2020-03-25",0.0376,89.132,0.257,2020
0.127,"['Kygo', 'Zak Abel']",0.715,198635,0.635,0,"5Gj1wG8b12VQdEd3hUuSwo",0,7,0.0862,-6.591,1,"Freedom",81,"2020-04-17",0.0791,112.887,0.39,2020
0.0557,"['Run The Jewels']",0.603,238413,0.764,1,"6tfrMstZ8tw7nZJ6HP0PyW",0,7,0.621,-7.407,1,"holy calamafuck",72,"2020-06-03",0.287,119.942,0.382,2020
0.131,"['The Weeknd']",0.504,191307,0.498,1,"4BGZF4oLbTL0pWm7C18pbv",0,0,0.0929,-8.24,1,"Scared To Live",76,"2020-03-20",0.0499,87.221,0.196,2020
0.0602,"['Run The Jewels']",0.726,235867,0.818,1,"2pVvB487ZwqdzTxEvEEors",0,0,0.276,-6.473,1,"walking in the snow",71,"2020-06-03",0.311,146.006,0.305,2020
0.435,"['Future']",0.701,201980,0.546,1,"6QeUzTuBoasiii8nevDciq",0,6,0.188,-5.918,0,"Trapped In The Sun",73,"2020-05-15",0.133,151.9,0.118,2020
0.0816,"['J Balvin']",0.843,205933,0.836,0,"2lCkncy6bIB0LTMT7kvrD1",0.00138,11,0.0532,-2.474,0,"Azul",86,"2020-03-19",0.0695,94.018,0.65,2020
0.0411,"['Rvssian', 'Anuel AA', 'Juice WRLD']",0.68,180000,0.766,0,"2AuWgceaQyfMoI3EGavwGb",0,11,0.116,-4.799,0,"No Me Ame",78,"2020-04-17",0.0923,160.095,0.28,2020
0.0406,"['Tame Impala']",0.621,237800,0.873,0,"5hM5arv9KDbCHS0k9uqwjr",9.1e-06,5,0.0824,-3.067,0,"Borderline",76,"2020-02-14",0.0369,97.96,0.873,2020
0.569,"['Joyner Lucas', 'Young Thug']",0.808,216471,0.377,1,"2o1dvKh58G11C51Y9EgBs3",1.75e-05,8,0.097,-10.098,0,"The War (feat. Young Thug)",73,"2020-03-27",0.0961,126.096,0.308,2020
0.0126,"['Lady Gaga']",0.231,60400,0.457,0,"3CGZ7wfk4skmuyQgua1C1K",0.875,6,0.327,-10.773,0,"Chromatica I",78,"2020-05-29",0.0318,65.827,0.0588,2020
0.0934,"['Lauv']",0.694,189613,0.466,0,"0s26En1JoJhVj32vizElpA",0,9,0.098,-6.758,1,"Feelings",78,"2020-03-06",0.0384,103.018,0.246,2020
0.238,"['YFN Lucci']",0.695,209848,0.642,1,"4GurWpxvH3NoWz9f9wirPq",0,1,0.359,-6.13,0,"Wet (She Got That¡­)",71,"2020-02-14",0.195,128.029,0.316,2020
0.0909,"['The Weeknd']",0.467,211400,0.608,1,"6kWxIqQDsKFYCJGbU4AjCX",8.83e-05,10,0.125,-7.847,1,"Hardest To Love",76,"2020-03-20",0.0707,80.957,0.108,2020
0.557,"['Lil Tjay']",0.886,230448,0.336,1,"4Hqh0dS4x07zuRw6eBTO7p",0,4,0.0933,-12.779,1,"20/20",74,"2020-01-01",0.239,100.044,0.536,2020
0.436,"['Still Woozy']",0.714,139293,0.483,1,"3hARuUtzTdUuWH1KiLJlSf",2.3e-05,4,0.28,-9.378,0,"Window",73,"2020-04-17",0.195,91.025,0.67,2020
0.206,"['Rauw Alejandro', 'Anuel AA', 'Natti Natasha', 'Farruko', 'Lunay']",0.816,267242,0.72,0,"0A37XY67wSdGqkGjtfW6aV",0,1,0.277,-4.454,1,"Fantasias - Remix",84,"2020-03-06",0.0684,94.004,0.78,2020
0.0589,"['Bad Bunny']",0.869,143240,0.727,0,"1zaDh3qaGSeSmulNyWlUxm",0.00991,7,0.107,-7.397,1,"SI ELLA SALE",79,"2020-05-10",0.123,147.967,0.92,2020
0.218,"['Selena Gomez']",0.811,161188,0.512,0,"4QnC1bIaMSfDQvF4XDhV5M",0.0262,2,0.0768,-6.381,1,"Boyfriend",79,"2020-04-09",0.17,92.046,0.346,2020
0.112,"['Khalid']",0.701,206361,0.396,0,"1ToprX3cpBiXoAe5eNSk74",0.0209,4,0.223,-10.182,0,"Eleven",77,"2020-01-09",0.119,129.004,0.115,2020
0.191,"['Louis The Child', 'Quinn XCII', 'Chelsea Cutler']",0.622,197448,0.636,1,"1OeEpViPwVi1FfdNkOoIci",0,6,0.0782,-4.38,1,"Little Things (with Quinn XCII & Chelsea Cutler)",73,"2020-04-03",0.122,82.962,0.528,2020
0.0287,"['Ashley McBryde']",0.537,190973,0.686,0,"47qZzTLLJcuD69AIKnquo4",0.00709,5,0.0988,-5.022,1,"One Night Standards",71,"2020-04-03",0.0293,78.052,0.611,2020
0.0808,"['NAV', 'Gunna', 'Travis Scott']",0.894,161320,0.618,1,"7IMwEtpAiJanqF6vQteZN2",0,7,0.558,-4.356,0,"Turks (with Gunna & ft. Travis Scott)",73,"2020-05-08",0.129,119.1,0.379,2020
0.0198,"['Kodak Black', 'Mike Smiff', 'WizDaWizard']",0.726,222316,0.641,1,"4xvzXs6duNPDb4sORvmd8q",0.000128,7,0.092,-8.486,1,"VULTURES CRY 2 (feat. WizDaWizard and Mike Smiff)",67,"2020-06-11",0.0345,95.005,0.12,2020
0.092,"['Bad Bunny']",0.761,243276,0.732,0,"4NqQaovM14WR2hNPMFxgjb",0,4,0.0716,-5.469,0,"25/8",78,"2020-02-28",0.0549,151.982,0.542,2020
0.3,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",0.815,345241,0.715,1,"1mohfLaTJtB2RplHLQVM70",4.83e-06,4,0.091,-4.65,0,"La Jeepeta - Remix",87,"2020-04-24",0.207,176.007,0.786,2020
0.0533,"['Dua Lipa']",0.695,203808,0.883,0,"39LLxExYz6ewLAcYrzQQyP",0,6,0.213,-2.286,0,"Levitating",80,"2020-03-27",0.0778,103.014,0.907,2020
0.117,"['Bad Bunny']",0.71,159282,0.81,1,"7sOfmPd18RWp3FoCzpa7Kw",0.000132,2,0.154,-5.507,1,"Soli¨¢",78,"2020-02-28",0.0854,92.041,0.184,2020
0.0132,"['Sia']",0.521,205208,0.877,0,"5id3Rqn7SPj1LX4FfY4nGz",0.0806,7,0.0929,-5.444,1,"Together",81,"2020-05-20",0.0683,180.007,0.199,2020
0.0264,"['Diplo', 'Thomas Rhett', 'Young Thug']",0.73,170158,0.792,0,"6wXgnhpmOPEJ7cUweSyy2B",0,6,0.101,-5.33,0,"Dance with Me (feat. Thomas Rhett & Young Thug)",76,"2020-05-27",0.13,99.039,0.745,2020
0.0893,"['21 Savage', 'Summer Walker']",0.727,210462,0.496,1,"67lKDoCZbRCJDa4RT68eme",0.00011,5,0.0987,-10.386,0,"Secret (feat. Summer Walker)",74,"2020-04-17",0.178,130.061,0.504,2020
0.267,"['Bad Bunny', 'Sech']",0.85,210607,0.536,1,"3wYRLYuO1M88d8woWUIxct",3.89e-05,1,0.0996,-5.161,1,"Ignorantes",83,"2020-02-14",0.0599,96.029,0.505,2020
0.0455,"['Future']",0.935,236819,0.472,1,"0biVzpdI2z0vAxwfU9xuuA",0,3,0.19,-9.304,0,"Too Comfortable",72,"2020-05-15",0.0575,130.041,0.659,2020
0.00575,"['Lauv']",0.862,186613,0.4,1,"1Srt81FTalOhRw7t7l8Yh8",7.49e-06,4,0.123,-7.486,1,"Tattoos Together",79,"2020-03-06",0.0736,122.963,0.596,2020
0.0346,"['Lil Uzi Vert']",0.879,198913,0.448,1,"2fOlBMkWR7lXJfqp5VTbDG",0,7,0.224,-8.57,0,"Futsal Shuffle 2020 - Bonus Track",73,"2020-03-06",0.222,136.985,0.278,2020
0.897,"['Jeremy Zucker', 'Chelsea Cutler']",0.469,219147,0.08,0,"0JnSoyZMTYZLWFVdVT1JFZ",4.22e-05,2,0.112,-15.489,1,"you were good to me (bonus track)",76,"2020-04-17",0.0425,101.238,0.206,2020
0.416,"['Nicky Jam', 'Daddy Yankee']",0.595,194892,0.807,0,"4VgYtXCVJ7IbWAZ5ryfvEQ",1.41e-05,7,0.565,-2.409,1,"Mu¨¦velo",84,"2020-01-08",0.0489,188.081,0.919,2020
0.162,"['Lil Uzi Vert']",0.775,188800,0.757,1,"3BYIzNZ3t9lRQCACXSMLrT",0,9,0.148,-4.139,1,"Venetia",72,"2020-03-06",0.175,142.933,0.562,2020
0.118,"['Joseph Black']",0.734,159171,0.596,1,"1Zv2jT7iZu98Feqpzhn0nd",0,6,0.107,-10.023,0,"(i hope you) miss me",74,"2020-02-14",0.324,98.024,0.317,2020
0.000515,"['Migos']",0.945,96563,0.65,1,"2b1yiFEFZYuvlBnClvNJHP",0,1,0.135,-7.071,1,"Taco Tuesday",74,"2020-05-05",0.154,129.007,0.804,2020
0.875,"['Brent Faiyaz']",0.679,236704,0.281,1,"2CzUlaKN1mvb0szagSR3ux",0.00305,3,0.215,-15.505,0,"Fuck The World (Summer in London)",73,"2020-02-07",0.203,74.997,0.233,2020
0.0169,"['Run The Jewels']",0.773,183173,0.61,1,"3tDIjnh6wdwMWDHRHF97XC",9.27e-06,2,0.118,-8.004,1,"goonies vs. E.T.",71,"2020-06-03",0.123,116.052,0.191,2020
0.329,"['Curtis Waters', 'Harm Franklin']",0.906,144013,0.604,1,"2LUdpPCiiza6UQugipjMeS",0,11,0.255,-8.332,0,"Stunnin'",75,"2020-05-19",0.0746,99.996,0.899,2020
0.011,"['Future']",0.884,193657,0.436,1,"66z5CuZkqkb18VhFTRwbZk",0,10,0.101,-9.922,1,"Hard To Choose One",72,"2020-05-15",0.255,119.013,0.254,2020
